categories,rating_count,rating_min,rating_max,rating_mean,rating_std
Education - Colleges...,9,3.0,5.0,4.555555555555555,0.7264831572567789
Pallet Supplier,9,1.0,5.0,4.333333333333333,1.3228756555322951
Kayaking Tours,9,5.0,5.0,5.0,0.0
Unity Church,9,4.0,5.0,4.888888888888889,0.3333333333333333
Automobile Body-Repairing...,9,1.0,5.0,4.444444444444445,1.3333333333333333
Grassland,9,2.0,5.0,4.0,1.5
Residential Care Homes,9,1.0,5.0,3.5555555555555554,1.8104634152000358
Cosmetics & Perfumes-retail,9,1.0,5.0,3.4444444444444446,1.3333333333333333
Nephrologist,9,1.0,5.0,3.7777777777777777,1.481365736219265
University Library,9,4.0,5.0,4.555555555555555,0.5270462766947298
Cosmetics & Perfumes-Retail,9,1.0,5.0,3.6666666666666665,1.8027756377319946
License Plate Frames Supplier,9,1.0,5.0,4.0,1.7320508075688772
Public Services,9,1.0,5.0,4.0,1.7320508075688772
Toll Booth,9,1.0,5.0,3.7777777777777777,1.3017082793177759
Retail Stores - Clothing,9,2.0,5.0,4.222222222222222,1.0929064207169998
Drafting Equipment Supplier,9,4.0,5.0,4.888888888888889,0.3333333333333334
Laundries,9,1.0,5.0,3.5555555555555554,1.3333333333333333
Clock Tower,9,1.0,5.0,4.222222222222222,1.5634719199411433
Shopping,9,1.0,5.0,3.7777777777777777,1.481365736219265
Train Stop,9,2.0,5.0,4.0,1.1180339887498947
Criminal Lawyer,9,1.0,5.0,4.555555555555555,1.3333333333333333
Hotell,9,1.0,5.0,3.888888888888889,1.3642254619787417
Brewers (Mfrs),9,1.0,5.0,4.222222222222222,1.3017082793177757
Sewer Contractors,9,1.0,5.0,4.111111111111111,1.536590742882148
Laboratory Equipment Supplier,9,1.0,5.0,3.6666666666666665,2.0
workshop,9,4.0,5.0,4.888888888888889,0.33333333333333326
Mine,9,4.0,5.0,4.777777777777778,0.4409585518440984
security company,9,5.0,5.0,5.0,0.0
Workers' Compensation Attorney,9,5.0,5.0,5.0,0.0
Bankruptcy Lawyer NYC,8,5.0,5.0,5.0,0.0
Television Show Set,8,3.0,5.0,4.75,0.7071067811865477
Thai Massage,8,5.0,5.0,5.0,0.0
Costumes-Masquerade...,8,1.0,5.0,3.375,1.7677669529663687
Sukiyaki and Shabu Shabu...,8,2.0,5.0,3.625,1.0606601717798212
Solid Waste Engineer,8,2.0,5.0,4.375,1.0606601717798212
Country,8,2.0,5.0,4.125,1.3562026818605375
Cash Withdrawals,8,2.0,5.0,3.375,1.5059406173077154
Athletic Organizations,8,1.0,5.0,3.625,1.6850180160122068
Employment Agencies...,8,1.0,5.0,3.125,1.807721533549109
Restaurants - Pizza,8,4.0,5.0,4.625,0.5175491695067657
Stadiums Arenas & Athletic...,8,2.0,5.0,3.75,1.3887301496588271
Deaf Service,8,4.0,5.0,4.875,0.35355339059327373
Restaurants - Thai,8,3.0,5.0,4.5,0.7559289460184544
Coffee shop,8,3.0,5.0,4.5,0.7559289460184543
Humane Societies,8,1.0,5.0,4.5,1.4142135623730951
Vehicle Tracking Devices,8,1.0,2.0,1.375,0.5175491695067657
Apartment Finding & Rental...,8,1.0,4.0,2.0,1.0690449676496976
21228,8,5.0,5.0,5.0,0.0
Services - Glass & Window...,8,1.0,5.0,3.375,1.995530720671285
Terrace,8,1.0,5.0,3.375,1.407885953173359
iPhone repair,8,5.0,5.0,5.0,0.0
Services NEC,8,3.0,5.0,4.25,1.035098339013531
Restaurantes - Cafeterías,8,4.0,5.0,4.5,0.5345224838248488
Fashion,8,2.0,5.0,3.375,1.407885953173359
Advertising-promotional,8,1.0,5.0,3.625,1.685018016012207
Kitchen Remodeling,8,1.0,5.0,4.5,1.4142135623730951
Hobby & Model Construction...,8,2.0,5.0,3.875,1.3562026818605375
Meat Packers (mfrs),8,1.0,5.0,3.75,1.4880476182856899
Dog Walking,8,5.0,5.0,5.0,0.0
Music & Live Entertainment,8,1.0,5.0,3.625,1.7677669529663689
Visa Attorney,8,5.0,5.0,5.0,0.0
used apple,8,1.0,5.0,3.125,1.8077215335491092
Pet Boarding,8,2.0,5.0,4.625,1.0606601717798212
Sauna Store,8,5.0,5.0,5.0,0.0
Alliance Church,8,4.0,5.0,4.875,0.35355339059327373
Realty Management,8,5.0,5.0,5.0,0.0
Exporters (whls),8,1.0,5.0,3.5,1.8516401995451028
Brazilian Waxing,8,5.0,5.0,5.0,0.0
Chiropractors Dc,8,4.0,5.0,4.875,0.3535533905932738
Animal Hospitals,8,2.0,5.0,4.625,1.0606601717798212
Radio Stations & Broadcasting...,8,1.0,5.0,4.25,1.3887301496588271
Clinics Medical,8,1.0,4.0,2.5,1.3093073414159544
Sporting Goods-Retail,8,3.0,5.0,4.375,0.7440238091428449
Youth Organizations & Centers,8,1.0,5.0,3.625,1.9226098333849675
Airport town car,8,5.0,5.0,5.0,0.0
bedroom furniture store,8,1.0,5.0,2.75,1.7525491637693282
Professional Packers,8,5.0,5.0,5.0,0.0
Clergyman,8,5.0,5.0,5.0,0.0
Singing Telegram Service,8,5.0,5.0,5.0,0.0
Web Hosting,8,5.0,5.0,5.0,0.0
Pain Medicine,8,1.0,5.0,3.875,1.807721533549109
Tea Supplier,8,4.0,5.0,4.75,0.4629100498862757
Security Control Equip...,8,1.0,5.0,4.5,1.4142135623730951
Distribution Services,8,2.0,5.0,4.25,1.0350983390135313
Pinatas Supplier,8,1.0,5.0,3.75,1.7525491637693285
Restaurants - Breweries...,8,4.0,5.0,4.625,0.5175491695067657
Po’ Boys Restaurant,8,4.0,5.0,4.375,0.5175491695067655
Car Security System Supplier,8,2.0,5.0,4.0,1.3093073414159544
Tours-Operators & Promoters,8,2.0,5.0,3.5,1.4142135623730951
Electronic Cigarette...,8,1.0,5.0,4.0,1.6035674514745464
Accountants,8,1.0,5.0,4.375,1.4078859531733587
Shore,8,4.0,5.0,4.625,0.5175491695067657
Services - Attorneys,8,1.0,5.0,4.5,1.4142135623730951
Optometry,8,2.0,5.0,4.625,1.0606601717798212
Truck Accident Lawyer,8,5.0,5.0,5.0,0.0
Building Contractors,8,1.0,5.0,4.25,1.4880476182856899
Landscape Contractors,8,1.0,5.0,3.125,2.03100960115899
Family Entertainment Centers,8,1.0,5.0,2.0,1.6035674514745464
290,8,1.0,5.0,4.0,1.414213562373095
Espresso & Espresso Bars,8,4.0,5.0,4.5,0.5345224838248487
Hematologist,8,4.0,5.0,4.875,0.3535533905932738
Apartments Unfurnished,8,1.0,5.0,2.5,1.5118578920369088
Foundation repair,8,5.0,5.0,5.0,0.0
Helium Gas Supplier,8,5.0,5.0,5.0,0.0
Restaurant Mexican,8,2.0,5.0,4.125,1.3562026818605373
Retail,8,3.0,5.0,4.5,0.7559289460184544
Pho Restaurant,8,3.0,5.0,4.625,0.7440238091428449
Fireworks (whls),8,2.0,5.0,4.0,1.3093073414159542
Glass-Auto Plate & Window...,8,1.0,5.0,3.375,1.8468119248354138
Glass-auto Plate & Window...,8,1.0,5.0,3.125,1.8850918886280925
Chinese,8,2.0,5.0,4.25,1.035098339013531
HypnoBirthing Classes,8,2.0,5.0,4.625,1.0606601717798214
Health Spas,8,1.0,5.0,4.0,1.8516401995451028
Tailors,8,1.0,5.0,3.5,2.0701966780270626
Sex Addictions Therapist,8,5.0,5.0,5.0,0.0
Clothing-retail,8,2.0,5.0,4.0,1.4142135623730951
Travel - Vacation Rentals,8,1.0,5.0,3.5,1.8516401995451028
Retail Stores - Telephones,7,1.0,5.0,3.2857142857142856,1.889822365046136
Bed & Breakfast Accommodations,7,2.0,5.0,4.142857142857143,1.4638501094227998
Business Broker,7,2.0,5.0,4.142857142857143,1.4638501094227998
Downtown Bar,7,3.0,5.0,4.285714285714286,0.7559289460184546
Roadside Assistance,7,5.0,5.0,5.0,0.0
Interior Decorators Design...,7,1.0,5.0,4.285714285714286,1.4960264830861913
Marketing Consultants,7,1.0,5.0,3.7142857142857144,1.8898223650461359
Newspapers,7,3.0,5.0,4.714285714285714,0.7559289460184545
Water Treatment Equip Svc...,7,1.0,5.0,3.4285714285714284,1.7182493859684491
Family Dentistry,7,5.0,5.0,5.0,0.0
Candy & Confectionery-Retail,7,1.0,5.0,4.285714285714286,1.496026483086191
Railroad Equipment Supplier,7,2.0,5.0,3.857142857142857,1.3451854182690985
Jewelers-retail,7,2.0,5.0,4.142857142857143,1.4638501094227998
Mixed Martial Arts,7,3.0,5.0,4.714285714285714,0.7559289460184545
Kia dealership,7,5.0,5.0,5.0,0.0
Delivery Service,7,1.0,5.0,2.2857142857142856,1.889822365046136
437,7,2.0,5.0,3.2857142857142856,1.6035674514745464
Acupuncture,7,5.0,5.0,5.0,0.0
Psychiatry,7,1.0,5.0,4.285714285714286,1.4960264830861911
Southwest France Restaurant,7,4.0,5.0,4.857142857142857,0.3779644730092272
Import Auto Repair,7,5.0,5.0,5.0,0.0
Organizations - Churches,7,5.0,5.0,5.0,0.0
Auto Injury,7,5.0,5.0,5.0,0.0
Organizations,7,1.0,5.0,4.142857142857143,1.4638501094227998
Ventilating Systems-Cleaning,7,1.0,5.0,3.142857142857143,1.864454471471609
Restaurants - Italian,7,1.0,5.0,3.857142857142857,1.4638501094227998
Garbage Collection,7,1.0,5.0,3.0,1.632993161855452
Truss Manufacturer,7,4.0,5.0,4.857142857142857,0.37796447300922714
Budget Accommodation,7,1.0,4.0,3.142857142857143,1.2149857925879117
Hardware-Retail,7,3.0,5.0,4.285714285714286,0.951189731211342
Snowboard Rental Breckenridge,7,5.0,5.0,5.0,0.0
Parking Stations & Garages,7,1.0,5.0,2.4285714285714284,1.9023794624226837
Luxury Apartments,7,1.0,5.0,2.7142857142857144,1.7043362064926935
Political Party,7,2.0,5.0,4.428571428571429,1.1338934190276815
Mailing Machine Supplier,7,2.0,5.0,4.428571428571429,1.1338934190276815
Furniture Piece,7,2.0,5.0,4.571428571428571,1.1338934190276817
iPhone Repair Dallas,7,1.0,5.0,2.857142857142857,1.7728105208558365
Building Materials Supplier,7,4.0,5.0,4.714285714285714,0.48795003647426666
Photo Booth,7,5.0,5.0,5.0,0.0
Wrongful Death Lawyer,7,3.0,5.0,4.285714285714286,0.7559289460184546
Boat Dealers Sales & Service,7,1.0,5.0,2.4285714285714284,1.8126539343499315
RV,7,2.0,5.0,4.428571428571429,1.1338934190276817
Restaurantes - Bar,7,2.0,5.0,3.5714285714285716,0.9759000729485332
Copying & Duplicating Service,7,1.0,5.0,4.0,1.7320508075688774
Travel - Public Restrooms,7,2.0,5.0,4.0,1.0
Warehouses-commodity...,7,2.0,5.0,3.7142857142857144,1.3801311186847085
Health & Medical - Animal...,7,2.0,5.0,4.571428571428571,1.1338934190276817
Magistrates' Court,7,2.0,5.0,3.5714285714285716,1.5118578920369088
Seminars & Workshops,7,5.0,5.0,5.0,0.0
Boudoir,7,5.0,5.0,5.0,0.0
Sand & Gravel (whls),7,2.0,5.0,4.571428571428571,1.1338934190276817
Wrecker Service,7,1.0,5.0,2.857142857142857,2.0354009783964297
Sausages/other Prepared Meat...,7,5.0,5.0,5.0,0.0
Art Galleries & Dealers,7,1.0,5.0,4.142857142857143,1.4638501094227996
Skin Treatments,7,2.0,5.0,4.285714285714286,1.2535663410560176
Pet Training,7,5.0,5.0,5.0,0.0
Furniture Stores,7,4.0,5.0,4.857142857142857,0.3779644730092273
Home Cleaners and Cleaning,7,5.0,5.0,5.0,0.0
Truck-repairing & Service,7,1.0,5.0,3.4285714285714284,1.98805959477601
Gutters & Downspouts,7,1.0,5.0,3.4285714285714284,1.9880595947760098
Feed-dealers (whls),7,4.0,5.0,4.714285714285714,0.48795003647426666
Television Tower,7,5.0,5.0,5.0,0.0
Pottery,7,4.0,5.0,4.714285714285714,0.48795003647426677
Student Housing,7,1.0,2.0,1.2857142857142858,0.48795003647426666
museum,7,2.0,5.0,4.142857142857143,1.2149857925879117
Truck Renting & Leasing,7,2.0,5.0,3.4285714285714284,1.5118578920369088
Feng Shui Consultant,7,5.0,5.0,5.0,0.0
Federal Government...,7,1.0,5.0,2.2857142857142856,1.3801311186847085
Residential Remodeler,7,1.0,5.0,3.4285714285714284,1.7182493859684491
Grove,7,1.0,5.0,3.7142857142857144,1.6035674514745462
Signage,7,4.0,5.0,4.857142857142857,0.37796447300922725
Truck-Washing & Cleaning,7,1.0,5.0,3.4285714285714284,1.9880595947760098
Meat Products (mfrs),7,2.0,5.0,4.428571428571429,1.1338934190276817
Online Real Estate Marketing,7,5.0,5.0,5.0,0.0
Political Organizations,7,1.0,3.0,1.5714285714285714,0.9759000729485332
Home Furnishings,7,2.0,5.0,4.285714285714286,1.1126972805283735
Lithuanian Restaurant,7,4.0,5.0,4.571428571428571,0.5345224838248488
Signs (Mfrs),7,1.0,5.0,4.428571428571429,1.5118578920369088
junk cars chicago,7,1.0,5.0,4.428571428571429,1.5118578920369088
Little League Field,7,5.0,5.0,5.0,0.0
Window Replacement,6,5.0,5.0,5.0,0.0
Education - Junior High...,6,2.0,5.0,3.3333333333333335,1.505545305418162
Government Offices-state,6,3.0,5.0,4.5,0.8366600265340756
Vape Shop,6,5.0,5.0,5.0,0.0
Fried Chicken Takeaway,6,1.0,5.0,3.5,1.51657508881031
Music Dealers,6,3.0,5.0,4.666666666666667,0.816496580927726
Retail Stores - Pharmacies,6,1.0,5.0,3.6666666666666665,1.5055453054181622
Grocers-wholesale,6,2.0,4.0,3.0,0.6324555320336759
Nurses-practitioners,6,1.0,5.0,3.6666666666666665,1.7511900715418263
Security Guard & Patrol...,6,2.0,5.0,4.0,1.5491933384829668
Recreational Vehicles...,6,2.0,5.0,4.333333333333333,1.2110601416389966
Restaurants - Family Style,6,4.0,5.0,4.833333333333333,0.408248290463863
Nurserymen,6,1.0,5.0,4.166666666666667,1.6020819787597222
Computer Software,6,2.0,5.0,4.5,1.224744871391589
Short Sale Agent,6,5.0,5.0,5.0,0.0
510 E Cigs,6,2.0,5.0,4.333333333333333,1.2110601416389966
Petroleum Products...,6,3.0,5.0,4.0,0.8944271909999159
Residental Heating Services,6,5.0,5.0,5.0,0.0
Steel-distributors...,6,1.0,5.0,3.6666666666666665,2.065591117977289
Information Desk,6,3.0,5.0,4.666666666666667,0.816496580927726
Grass,6,3.0,5.0,4.0,1.0954451150103324
Bowling Centers,6,1.0,5.0,3.3333333333333335,1.632993161855452
Sport & Recreation,6,2.0,5.0,4.166666666666667,1.3291601358251257
Denturists,6,2.0,5.0,4.166666666666667,1.3291601358251257
Lottery Retailer,6,3.0,5.0,4.166666666666667,0.752772652709081
Transportation - Airports,6,5.0,5.0,5.0,0.0
Transportation - Taxicab,6,1.0,4.0,1.6666666666666667,1.2110601416389968
Surveyor,6,1.0,5.0,3.8333333333333335,1.8348478592697182
Automobile Diagnostic Service,6,1.0,5.0,3.3333333333333335,1.8618986725025255
Voting Facility,6,5.0,5.0,5.0,0.0
Transmissions-Automobile,6,1.0,4.0,2.5,1.6431676725154984
Transportation - Bicycling,6,1.0,5.0,3.6666666666666665,2.065591117977289
Camps,6,2.0,5.0,4.5,1.224744871391589
2 Bedroom Apartments For Rent...,6,1.0,3.0,2.1666666666666665,0.752772652709081
Drive-In Motion Picture...,6,1.0,4.0,3.0,1.2649110640673518
Government Economic Program,6,1.0,5.0,3.1666666666666665,1.6020819787597222
Restaurants - Spanish,6,1.0,5.0,4.0,1.5491933384829668
Remodeler,6,3.0,5.0,4.666666666666667,0.8164965809277261
Services - Software...,6,5.0,5.0,5.0,0.0
Anxiety-Free Dentistry,6,4.0,5.0,4.833333333333333,0.408248290463863
Restaurants - Seafood,6,2.0,5.0,4.166666666666667,1.1690451944500118
Restaurants - Provence,6,4.0,5.0,4.166666666666667,0.408248290463863
Services - Telephone,6,1.0,5.0,4.0,1.6733200530681511
Tattoo,6,1.0,5.0,3.0,2.1908902300206643
Services - General Contractors,6,2.0,5.0,4.5,1.224744871391589
Training Programs & Services,6,2.0,5.0,4.5,1.224744871391589
Rental Cabins,6,2.0,5.0,3.3333333333333335,1.0327955589886444
Rental Property,6,1.0,5.0,3.3333333333333335,1.8618986725025255
Educational Consultants,6,1.0,5.0,4.0,1.6733200530681511
traiteur,6,2.0,5.0,3.5,1.378404875209022
Energy Management Systems...,6,1.0,5.0,1.6666666666666667,1.632993161855452
Clocks-repairing & Parts,6,2.0,5.0,4.0,1.5491933384829668
Life Insurance,6,5.0,5.0,5.0,0.0
Mountain Pass,6,3.0,5.0,4.666666666666667,0.816496580927726
Clothing-Used,6,1.0,5.0,2.5,1.6431676725154984
Barn,6,1.0,5.0,4.166666666666667,1.602081978759722
Ethnic Products & Service,6,3.0,5.0,3.6666666666666665,1.0327955589886444
Service,6,2.0,5.0,3.6666666666666665,1.505545305418162
Glass-carved Ornamental...,6,5.0,5.0,5.0,0.0
Packing & Shipping Services,6,4.0,5.0,4.833333333333333,0.40824829046386313
Electric Motors-dlrs/repairing...,6,1.0,2.0,1.3333333333333333,0.5163977794943222
Rental Service-Stores & Yards,6,2.0,5.0,4.5,1.224744871391589
Service and Repair Facility,6,4.0,5.0,4.833333333333333,0.408248290463863
X-ray Equipment Supplier,6,1.0,5.0,4.0,1.6733200530681511
Commercial Leasing...,6,1.0,5.0,3.6666666666666665,1.7511900715418263
Education - Elementary Schools,6,1.0,5.0,3.6666666666666665,1.632993161855452
Blood Banks & Centers,6,1.0,5.0,4.166666666666667,1.6020819787597222
Glass tinting,6,5.0,5.0,5.0,0.0
Doll Restoration Service,6,3.0,5.0,4.333333333333333,0.8164965809277259
Hotels,6,2.0,5.0,3.3333333333333335,1.3662601021279464
Laundries-self Service,6,1.0,5.0,3.5,1.51657508881031
Council,6,3.0,5.0,4.333333333333333,0.8164965809277259
U,6,2.0,5.0,4.333333333333333,1.2110601416389968
Ecig,6,2.0,5.0,3.5,1.378404875209022
Pet Cemeteries & Crematories,6,1.0,5.0,4.333333333333333,1.632993161855452
Thornton,6,5.0,5.0,5.0,0.0
South Indian Restaurant,6,2.0,5.0,4.166666666666667,1.1690451944500122
Restaurantes - Argentinos,6,4.0,5.0,4.5,0.5477225575051661
Health Food Products-wholesale,6,4.0,5.0,4.666666666666667,0.5163977794943223
Attorney-Bar Associations,6,2.0,2.0,2.0,0.0
Bikram Yoga Studio,6,3.0,5.0,4.0,0.8944271909999157
Real Estate Inspection,6,2.0,5.0,4.5,1.2247448713915892
Doctor,6,1.0,5.0,2.5,1.9748417658131499
Education - Driving Schools,6,5.0,5.0,5.0,0.0
Pizza Restaurants,6,4.0,5.0,4.333333333333333,0.5163977794943222
Trucks,6,5.0,5.0,5.0,0.0
Chemicals (whls),6,3.0,5.0,4.333333333333333,0.8164965809277259
Wineries (Mfrs),6,2.0,5.0,3.1666666666666665,0.983192080250175
Transmissions-automobile,6,1.0,5.0,3.8333333333333335,1.834847859269718
The Performing Arts,6,2.0,5.0,4.166666666666667,1.3291601358251257
Huntsville Apartments,6,2.0,5.0,4.333333333333333,1.2110601416389966
Poultry Processing Plants...,6,1.0,4.0,2.8333333333333335,1.3291601358251257
Plasma donors,6,1.0,4.0,2.3333333333333335,1.505545305418162
Road,6,3.0,5.0,4.666666666666667,0.8164965809277261
Heritage Museum,6,4.0,5.0,4.666666666666667,0.5163977794943223
Pet Services,6,1.0,5.0,4.333333333333333,1.632993161855452
Beer & Ale-Retail,6,5.0,5.0,5.0,0.0
Bakers-wholesale,6,2.0,5.0,3.5,1.0488088481701516
Armenian Church,6,5.0,5.0,5.0,0.0
Astrologer,6,5.0,5.0,5.0,0.0
Beverages-manufacturers,6,1.0,5.0,3.6666666666666665,1.7511900715418263
Honey (whls),6,1.0,5.0,4.166666666666667,1.602081978759722
Specialty Food Shop,6,5.0,5.0,5.0,0.0
Bakeries,6,2.0,5.0,4.0,1.0954451150103324
Dịch vụ - Hiệu chăm sóc móng,6,4.0,5.0,4.833333333333333,0.40824829046386296
Retail Stores - Toys,6,2.0,5.0,4.333333333333333,1.2110601416389966
Uniforms,6,1.0,5.0,3.5,1.9748417658131499
Bridal Shops,6,2.0,5.0,3.6666666666666665,1.505545305418162
Rack Merchandise Service,6,2.0,5.0,2.6666666666666665,1.2110601416389966
Dialysis,6,4.0,5.0,4.833333333333333,0.408248290463863
Food Brokers (whls),6,2.0,5.0,4.0,1.2649110640673518
Food Broker,6,1.0,5.0,3.3333333333333335,1.632993161855452
Health & Diet Foods-Retail,6,1.0,5.0,4.166666666666667,1.602081978759722
Bail Bonds,6,5.0,5.0,5.0,0.0
Baseball Batting Ranges,6,1.0,5.0,2.5,1.6431676725154984
Magasin de fournitures de...,6,3.0,5.0,4.666666666666667,0.816496580927726
Chocolate & Cocoa (whls),6,2.0,5.0,3.5,1.6431676725154984
Consumer Lending,6,1.0,5.0,3.6666666666666665,1.632993161855452
Non-Profit Organizations,6,3.0,5.0,4.5,0.8366600265340756
Skateboards & Equipment,6,1.0,5.0,4.166666666666667,1.602081978759722
Party Supplies,5,1.0,5.0,3.2,1.7888543819998317
Oil & Gas Producers,5,1.0,5.0,3.8,1.7888543819998317
Plumbing Heating & Air...,5,5.0,5.0,5.0,0.0
Negozio di artigianato tipico,5,5.0,5.0,5.0,0.0
Moving Company,5,2.0,5.0,4.4,1.3416407864998738
Permit Service-transportation,5,1.0,3.0,2.0,0.7071067811865476
Merchant Processing,5,5.0,5.0,5.0,0.0
Livestock Breeders,5,5.0,5.0,5.0,0.0
Kites-retail,5,2.0,5.0,3.2,1.6431676725154984
Mobile Concessions,5,2.0,5.0,4.0,1.224744871391589
Oxygen (whls),5,1.0,5.0,3.4,2.1908902300206647
Religious Institution,5,5.0,5.0,5.0,0.0
Manufacturers-agents...,5,1.0,5.0,3.4,2.1908902300206643
Mold Removal,5,1.0,5.0,4.0,1.7320508075688772
Restaurantes-Cocina China,5,3.0,5.0,4.4,0.8944271909999159
Real Estate Agent,5,5.0,5.0,5.0,0.0
Mall,5,2.0,5.0,3.2,1.6431676725154984
Restaurants - Cafes,5,4.0,5.0,4.8,0.44721359549995804
Natural Channel,5,4.0,5.0,4.8,0.44721359549995787
Lawn Aeration,5,5.0,5.0,5.0,0.0
Payroll Preparation Service,5,5.0,5.0,5.0,0.0
Orthopedic Surgery,5,1.0,5.0,3.6,1.9493588689617927
Paving Contractors,5,1.0,5.0,2.8,1.6431676725154984
Restaurant Chinese,5,3.0,5.0,4.4,0.8944271909999159
One Bedroom Apartments,5,2.0,5.0,3.2,1.6431676725154984
Mini Storage,5,5.0,5.0,5.0,0.0
Rest area,5,4.0,5.0,4.2,0.44721359549995787
Menuisier,5,4.0,5.0,4.8,0.44721359549995804
Professional Sports Clubs...,5,5.0,5.0,5.0,0.0
Machine Shops,5,1.0,5.0,4.2,1.7888543819998317
Recreation Centers,5,4.0,5.0,4.8,0.4472135954999579
Podiatrists,5,1.0,5.0,3.8,1.6431676725154984
Professional Movers,5,5.0,5.0,5.0,0.0
Rest Area,5,2.0,5.0,3.8,1.0954451150103321
Photographers-Portrait,5,5.0,5.0,5.0,0.0
Magasin de t-shirts...,5,5.0,5.0,5.0,0.0
Mason Contractors Equip...,5,2.0,5.0,4.0,1.4142135623730951
Pho,5,5.0,5.0,5.0,0.0
Limo,5,4.0,5.0,4.8,0.4472135954999579
Primary School,5,3.0,5.0,4.2,0.8366600265340753
Maid services,5,5.0,5.0,5.0,0.0
Montessori Schools,5,5.0,5.0,5.0,0.0
Nutritionists,5,1.0,5.0,2.6,2.1908902300206647
Kinesio Taping,5,5.0,5.0,5.0,0.0
Paper-manufacturers,5,2.0,5.0,3.8,1.0954451150103321
Public Defender's Office,5,2.0,5.0,4.4,1.3416407864998738
Paper-corrugated (mfrs),5,1.0,5.0,3.0,1.8708286933869707
Motorycle Rider Training,5,5.0,5.0,5.0,0.0
Rafts-dealers,5,2.0,5.0,4.0,1.4142135623730951
Real Estate-Rental Service,5,1.0,2.0,1.4,0.5477225575051661
Property Maintenance,5,1.0,2.0,1.6,0.5477225575051661
Pretzels-manufacturers,5,3.0,4.0,3.6,0.5477225575051661
Laptop Screen Repair,5,5.0,5.0,5.0,0.0
Personal Injury Lawyer,5,5.0,5.0,5.0,0.0
Downtown Winston Salem,5,1.0,5.0,4.2,1.7888543819998317
Hardwoods,5,1.0,5.0,2.6,1.816590212458495
